"STATE","ST_CASE","VEH_NO","VE_FORMS","NUMOCCS","DAY","MONTH","HOUR","MINUTE","HARM_EV","MAN_COLL","UNITTYPE","HIT_RUN","REG_STAT","OWNER","MAKE","MODEL","MAK_MOD","BODY_TYP","MOD_YEAR","VIN","VIN_1","VIN_2","VIN_3","VIN_4","VIN_5","VIN_6","VIN_7","VIN_8","VIN_9","VIN_10","VIN_11","VIN_12","TOW_VEH","J_KNIFE","MCARR_I1","MCARR_I2","MCARR_ID","GVWR","V_CONFIG","CARGO_BT","HAZ_INV","HAZ_PLAC","HAZ_ID","HAZ_CNO","HAZ_REL","BUS_USE","SPEC_USE","EMER_USE","TRAV_SP","UNDERIDE","ROLLOVER","ROLINLOC","IMPACT1","DEFORMED","TOWED","M_HARM","VEH_SC1","VEH_SC2","FIRE_EXP","DR_PRES","L_STATE","DR_ZIP","L_STATUS","L_TYPE","CDL_STAT","L_ENDORS","L_COMPL","L_RESTRI","DR_HGT","DR_WGT","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","FIRST_MO","FIRST_YR","LAST_MO","LAST_YR","SPEEDREL","DR_SF1","DR_SF2","DR_SF3","DR_SF4","VTRAFWAY","VNUM_LAN","VSPD_LIM","VALIGN","VPROFILE","VPAVETYP","VSURCOND","VTRAFCON","VTCONT_F","P_CRASH1","P_CRASH2","P_CRASH3","PCRASH4","PCRASH5","ACC_TYPE","TRLR1VIN","TRLR2VIN","TRLR3VIN","DEATHS","DR_DRINK"
12,122760,1,2,1,3,10,7,2,8,0,1,0,12,1,37,31,37031,2,2002,"1HGEM22572L0","1","H","G","E","M","2","2","5","7","2","L","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,4,3,8,0,0,0,1,12,34472,6,1,0,0,3,0,70,999,0,0,0,1,0,3,2015,3,2015,0,0,0,0,0,1,6,35,1,1,8,1,0,0,1,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
12,122760,2,2,1,3,10,7,2,8,0,1,0,12,1,12,401,12401,14,2002,"1FMZU63E02ZB","1","F","M","Z","U","6","3","E","0","2","Z","B",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,4,5,8,0,0,0,1,12,32686,6,1,0,0,3,3,61,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,35,1,1,8,1,0,0,1,80,99,1,1,98,"777777777777","777777777777","777777777777",0,0
12,122761,1,1,1,21,12,17,57,8,0,1,0,12,1,23,421,23421,15,2007,"1GKFC13017R4","1","G","K","F","C","1","3","0","1","7","R","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,12,0,5,8,0,0,0,1,12,33407,6,1,0,0,3,0,64,999,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,25,1,1,8,2,20,3,11,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
12,122762,1,1,3,26,12,22,45,42,0,1,0,12,2,20,481,20481,31,1988,"2GCFC24K0J12","2","G","C","F","C","2","4","K","0","J","1","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,42,0,0,0,1,12,32564,6,1,0,0,3,0,74,999,0,4,0,0,1,3,2012,2,2013,4,0,0,0,0,1,2,25,1,1,8,2,0,0,1,12,99,1,4,6,"777777777777","777777777777","777777777777",1,0
12,122763,1,1,2,18,12,19,3,42,0,1,0,12,1,49,472,49472,40,1996,"4TAPM62N1TZ2","4","T","A","P","M","6","2","N","1","T","Z","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,1,3,5,6,2,1,0,0,0,1,12,34236,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,6,45,1,1,8,1,0,0,15,12,99,4,4,7,"777777777777","777777777777","777777777777",1,0
12,122764,1,1,1,20,12,5,19,24,0,1,0,12,2,20,473,20473,30,2016,"1GCGSCE35G12","1","G","C","G","S","C","E","3","5","G","1","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,60,0,1,3,1,6,2,3,0,0,0,1,12,32174,6,1,0,0,3,0,63,999,0,0,0,0,0,0,0,0,0,3,58,0,0,0,1,2,35,3,5,8,2,0,0,14,13,6,1,4,1,"777777777777","777777777777","777777777777",1,0
12,122765,1,3,2,26,12,0,8,12,6,1,1,12,9,20,2,20002,4,2013,"2G1WC5E38D12","2","G","1","W","C","5","E","3","8","D","1","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,39,0,0,0,3,4,98,1,1,8,1,3,3,1,17,99,1,1,88,"777777777777","777777777777","777777777777",0,0
12,122765,2,3,1,26,12,0,8,12,6,1,0,12,2,37,31,37031,4,2001,"1HGES15291L0","1","H","G","E","S","1","5","2","9","1","L","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,12,32305,6,1,0,0,3,0,67,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,98,1,1,8,1,3,3,1,66,99,1,1,89,"777777777777","777777777777","777777777777",1,0
12,122765,3,3,2,26,12,0,8,12,6,1,0,12,2,49,32,49032,4,2005,"1NXBR32E45Z3","1","N","X","B","R","3","2","E","4","5","Z","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,8,6,2,12,0,0,0,1,12,32303,6,1,0,0,3,0,60,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,98,1,1,8,1,3,3,1,60,99,1,1,98,"777777777777","777777777777","777777777777",0,0
12,122766,1,1,1,29,12,3,15,8,0,1,0,12,1,35,47,35047,4,2015,"1N4AL3AP9FC4","1","N","4","A","L","3","A","P","9","F","C","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,6,2,8,0,0,0,1,12,33569,6,1,0,0,3,0,67,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,1,1,8,1,0,0,1,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
12,122767,1,1,1,24,12,0,26,42,0,1,0,12,2,13,1,13001,4,2000,"1LNHM81W7YY7","1","L","N","H","M","8","1","W","7","Y","Y","7",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,12,6,2,42,0,0,0,1,12,33534,0,0,0,0,0,0,999,999,0,1,0,0,0,8,2016,8,2016,0,33,36,0,0,1,2,35,1,1,8,1,0,0,6,10,7,1,4,1,"777777777777","777777777777","777777777777",1,1
12,122768,1,2,1,20,12,17,25,12,6,1,0,12,1,35,47,35047,4,2006,"1N4AL11D06C2","1","N","4","A","L","1","1","D","0","6","C","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,12,33511,6,1,0,0,3,3,64,999,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,45,1,1,8,1,0,0,1,10,99,1,2,64,"777777777777","777777777777","777777777777",1,0
12,122768,2,2,1,20,12,17,25,12,6,1,0,12,1,23,481,23481,31,2003,"1GTEC14X03Z3","1","G","T","E","C","1","4","X","0","3","Z","3",1,3,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,63,6,2,12,0,0,0,1,12,33596,6,1,0,0,3,3,73,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,8,1,0,0,1,62,99,1,1,65,"888888888888","777777777777","777777777777",0,0
12,122769,1,3,1,25,12,23,34,12,1,1,0,98,0,98,709,98709,88,2010,"BV167013460","B","V","1","6","7","0","1","3","4","6","0","",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,6,6,2,12,0,0,0,1,12,33615,0,0,0,0,0,0,999,999,1,0,0,0,0,4,2016,4,2016,0,0,0,0,0,2,2,45,1,1,8,1,0,0,1,53,99,1,1,25,"777777777777","777777777777","777777777777",1,1
12,122769,2,3,1,25,12,23,34,12,1,1,0,12,2,22,32,22032,6,2003,"5Y2SN62L23Z4","5","Y","2","S","N","6","2","L","2","3","Z","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,6,2,12,0,0,0,1,12,33755,6,1,0,0,3,0,73,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,1,1,8,1,0,0,1,51,1,1,1,24,"777777777777","777777777777","777777777777",0,0
12,122769,3,3,1,25,12,23,34,12,1,1,0,12,1,35,43,35043,4,2014,"3N1AB7AP9EL6","3","N","1","A","B","7","A","P","9","E","L","6",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,0,5,12,0,0,0,1,12,33615,6,1,0,0,3,0,66,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,1,1,8,1,0,0,1,50,1,1,1,98,"777777777777","777777777777","777777777777",0,0
12,122770,1,1,1,22,12,18,35,8,0,1,0,12,2,49,40,49040,4,2012,"4T1BF1FK8CU0","4","T","1","B","F","1","F","K","8","C","U","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,12,4,3,8,0,0,0,1,12,32822,6,7,0,0,3,0,66,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50,1,1,8,1,0,0,1,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
12,122772,1,1,99,21,12,20,44,9,0,1,1,99,9,99,999,99999,99,9999,"999999999999","9","9","9","9","9","9","9","9","9","9","9","9",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,3,4,5,9,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,0,0,0,0,1,5,98,1,1,8,1,0,0,1,83,99,1,1,13,"777777777777","777777777777","777777777777",0,0
12,122773,1,2,1,15,11,23,41,12,6,1,0,12,1,37,32,37032,4,2006,"3HGCM56476G7","3","H","G","C","M","5","6","4","7","6","G","7",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,1,6,2,12,0,0,0,1,12,33437,6,1,0,0,3,3,72,999,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,5,45,1,1,8,1,0,0,11,15,99,1,1,68,"777777777777","777777777777","777777777777",1,0
12,122773,2,2,1,15,11,23,41,12,6,1,0,12,2,59,35,59035,4,2007,"JTHBK2625720","J","T","H","B","K","2","6","2","5","7","2","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,12,33409,6,1,0,0,3,3,69,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,45,1,1,8,1,0,0,1,62,99,1,1,69,"777777777777","777777777777","777777777777",0,0
12,122774,1,1,1,23,12,1,42,42,0,1,0,12,1,12,37,12037,4,2002,"1FAFP33P32W2","1","F","A","F","P","3","3","P","3","2","W","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,42,0,0,0,1,12,32712,6,1,0,0,3,0,71,999,0,2,0,0,3,3,2013,12,2016,0,0,0,0,0,1,2,45,2,5,8,1,0,0,14,12,99,1,4,6,"777777777777","777777777777","777777777777",1,1
12,122776,1,2,1,26,12,0,8,12,1,1,0,12,1,12,401,12401,14,2013,"1FM5K7B88DGC","1","F","M","5","K","7","B","8","8","D","G","C",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,12,6,2,42,0,0,0,1,12,33905,2,1,2,0,2,0,75,999,0,3,1,0,0,10,2015,11,2016,0,6,0,0,0,3,3,70,1,1,8,1,0,0,1,51,99,1,1,24,"777777777777","777777777777","777777777777",0,1
12,122776,2,2,2,26,12,0,8,12,1,1,0,12,1,55,33,55033,4,2011,"5NPEB4AC9BH2","5","N","P","E","B","4","A","C","9","B","H","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,6,6,2,42,0,0,0,1,12,32907,6,1,0,0,3,0,64,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,70,1,1,8,1,0,0,1,53,99,1,1,25,"777777777777","777777777777","777777777777",2,0
12,122777,1,2,1,14,12,8,56,12,6,1,0,47,1,49,40,49040,4,2014,"4T1BF1FK3EU7","4","T","1","B","F","1","F","K","3","E","U","7",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,3,6,2,12,0,0,0,1,47,38506,6,1,0,0,3,0,65,999,1,0,0,0,0,7,2016,7,2016,0,38,0,0,0,1,2,30,1,1,8,1,20,3,11,15,99,1,1,68,"777777777777","777777777777","777777777777",0,0
12,122777,2,2,1,14,12,8,56,12,6,1,0,12,1,53,706,53706,80,2013,"JS1GR7MA6D21","J","S","1","G","R","7","M","A","6","D","2","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,12,32119,6,1,0,0,3,0,66,999,1,0,0,1,2,1,2015,3,2015,0,0,0,0,0,2,4,55,1,1,8,1,0,0,1,62,99,1,1,69,"777777777777","777777777777","777777777777",1,0
12,122778,1,1,2,23,12,19,52,8,0,1,0,12,1,7,482,7482,31,2005,"1D7HU16D45J5","1","D","7","H","U","1","6","D","4","5","J","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,4,5,8,0,0,0,1,12,33578,6,1,0,0,3,3,69,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,45,1,1,8,1,0,0,1,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
12,122779,1,1,2,29,12,22,11,8,0,1,0,12,1,49,401,49401,14,2007,"JTEBT14RX780","J","T","E","B","T","1","4","R","X","7","8","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,4,5,8,0,0,0,1,12,32207,6,1,0,0,3,0,69,999,1,0,0,0,1,1,2016,1,2016,0,0,0,0,0,3,4,45,1,1,8,1,0,0,1,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
12,122781,1,3,1,22,12,8,28,12,2,1,0,12,2,12,481,12481,31,2001,"1FTNX21L01ED","1","F","T","N","X","2","1","L","0","1","E","D",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,1,1,12,6,2,12,0,0,0,1,12,33905,6,1,0,0,3,0,75,999,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,45,3,1,8,1,98,3,14,10,99,1,2,50,"777777777777","777777777777","777777777777",0,1
12,122781,2,3,1,22,12,8,28,12,2,1,0,12,1,12,481,12481,31,2010,"1FTEX1C88AFC","1","F","T","E","X","1","C","8","8","A","F","C",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,4,5,12,0,0,0,1,12,33920,6,1,0,0,3,3,72,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,2,1,8,1,98,3,14,62,99,1,1,51,"777777777777","777777777777","777777777777",0,0
12,122781,3,3,2,22,12,8,28,12,2,1,0,12,1,12,3,12003,2,2006,"1ZVFT80N8651","1","Z","V","F","T","8","0","N","8","6","5","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,12,33905,6,1,0,0,3,0,62,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,2,1,8,1,98,3,14,62,99,1,1,98,"777777777777","777777777777","777777777777",1,0
12,122782,1,3,2,26,12,17,50,12,7,1,0,12,2,23,401,23401,14,2003,"1GKET16S2361","1","G","K","E","T","1","6","S","2","3","6","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,1,5,1,6,2,12,0,0,0,1,12,34982,6,1,0,0,3,0,68,999,0,5,0,0,0,8,2012,12,2014,0,28,0,0,0,3,6,70,1,1,8,1,0,0,15,11,99,1,2,44,"777777777777","777777777777","777777777777",1,1
12,122782,2,3,1,26,12,17,50,12,7,1,0,12,1,20,481,20481,31,2002,"2GCEC19V9211","2","G","C","E","C","1","9","V","9","2","1","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,11,6,2,12,0,0,0,1,12,32909,6,1,0,0,3,0,75,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,70,1,1,8,1,0,0,1,60,99,1,1,45,"777777777777","777777777777","777777777777",0,0
12,122782,3,3,2,26,12,17,50,12,7,1,0,37,1,12,481,12481,31,2013,"1FTEX1CM8DFC","1","F","T","E","X","1","C","M","8","D","F","C",1,1,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,9,6,2,30,0,0,0,1,37,28079,6,1,0,0,3,0,72,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,70,1,1,8,1,0,0,1,60,99,1,1,98,"888888888888","777777777777","777777777777",0,0
12,122783,1,2,1,12,11,16,32,12,1,1,0,17,1,12,461,12461,21,1988,"1FDKE30G9JHA","1","F","D","K","E","3","0","G","9","J","H","A",1,1,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,6,2,3,12,0,0,0,1,17,61071,6,1,0,0,3,0,71,999,0,0,0,1,0,5,2016,5,2016,0,38,0,0,0,1,2,45,1,1,8,1,0,0,11,15,99,1,1,68,"888888888888","777777777777","777777777777",0,0
12,122783,2,2,1,12,11,16,32,12,1,1,0,12,1,73,705,73705,80,2005,"JKBZXJC185A0","J","K","B","Z","X","J","C","1","8","5","A","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,12,33844,6,1,0,0,3,0,74,999,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,45,1,1,8,1,0,0,1,62,99,1,1,69,"777777777777","777777777777","777777777777",1,0
12,122784,1,1,1,24,12,22,24,59,0,1,0,12,1,49,43,49043,4,2005,"4T1BK36B35U0","4","T","1","B","K","3","6","B","3","5","U","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,12,6,2,42,0,0,0,1,12,33073,6,1,0,0,3,0,64,999,0,0,0,0,0,0,0,0,0,3,51,0,0,0,1,2,30,2,1,8,2,0,0,14,12,99,1,4,6,"777777777777","777777777777","777777777777",1,0
12,122785,1,1,1,24,12,5,25,42,0,1,0,12,1,37,31,37031,4,2009,"19XFA16669E0","1","9","X","F","A","1","6","6","6","9","E","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,6,6,2,42,0,0,1,1,12,32304,6,1,0,0,3,0,69,999,0,0,0,2,0,6,2016,10,2016,0,58,0,0,0,2,2,70,2,1,8,1,0,0,14,12,99,4,4,7,"777777777777","777777777777","777777777777",1,0
12,122786,1,2,1,20,12,22,14,12,1,1,0,12,2,49,403,49403,14,2008,"JTEDS41AX820","J","T","E","D","S","4","1","A","X","8","2","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,6,2,12,0,0,1,1,12,33777,6,1,0,0,3,0,72,999,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,2,40,1,1,8,1,0,0,1,51,99,1,1,24,"777777777777","777777777777","777777777777",0,0
12,122786,2,2,1,20,12,22,14,12,1,1,0,12,1,98,709,98709,88,2014,"999999999999","9","9","9","9","9","9","9","9","9","9","9","9",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,6,6,2,12,0,0,1,1,12,33782,6,1,0,0,3,3,66,999,0,1,0,0,1,1,2014,7,2014,0,0,0,0,0,3,2,40,1,1,8,1,0,0,1,53,1,1,1,25,"777777777777","777777777777","777777777777",1,0
12,122787,1,2,1,17,12,20,34,12,2,1,0,99,9,99,999,99999,99,9999,"999999999999","9","9","9","9","9","9","9","9","9","9","9","9",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,1,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,0,28,0,0,0,1,2,55,1,1,8,1,0,0,1,10,99,1,2,50,"777777777777","777777777777","777777777777",1,0
12,122787,2,2,2,17,12,20,34,12,2,1,0,12,2,7,482,7482,31,1996,"1B7HC16Y6TS5","1","B","7","H","C","1","6","Y","6","T","S","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,12,33598,1,1,0,0,2,0,65,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,8,1,0,0,1,60,99,1,1,51,"777777777777","777777777777","777777777777",1,1
12,122789,1,1,1,26,12,9,4,34,0,1,0,12,1,19,20,19020,6,2007,"1GYEE637X701","1","G","Y","E","E","6","3","7","X","7","0","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,1,6,11,6,2,1,0,0,0,1,12,32086,6,1,0,0,3,3,75,999,0,1,0,0,0,1,2013,1,2013,0,0,0,0,0,2,2,55,1,1,8,1,0,0,1,12,99,1,4,6,"777777777777","777777777777","777777777777",1,0
12,122790,1,2,1,7,12,23,21,12,2,1,0,12,1,42,36,42036,4,1984,"WDBAB33A7EA0","W","D","B","A","B","3","3","A","7","E","A","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,12,32444,6,1,0,0,3,3,69,999,0,0,0,0,0,0,0,0,0,0,51,0,0,0,3,4,55,1,1,8,1,0,0,1,54,99,1,1,52,"777777777777","777777777777","777777777777",1,0
12,122790,2,2,1,7,12,23,21,12,2,1,0,12,2,20,481,20481,31,2004,"2GCEC19V4412","2","G","C","E","C","1","9","V","4","4","1","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,12,32466,6,1,0,0,3,0,71,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,55,1,1,8,1,0,0,1,54,99,1,1,52,"777777777777","777777777777","777777777777",0,0
12,122791,1,2,1,19,11,4,18,12,1,1,0,12,2,35,39,35039,4,2013,"1N4AA5AP3DC8","1","N","4","A","A","5","A","P","3","D","C","8",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,110,0,0,0,12,6,2,12,0,0,0,1,12,33015,6,1,0,0,3,0,71,999,0,2,0,1,1,8,2012,2,2016,0,6,0,0,0,3,3,65,1,1,8,1,0,0,1,51,99,1,1,24,"777777777777","777777777777","777777777777",1,0
12,122791,2,2,1,19,11,4,18,12,1,1,0,12,1,89,881,89881,66,1994,"4V1WDBPF5RN6","4","V","1","W","D","B","P","F","5","R","N","6",1,1,12,"622717","12622717",3,6,2,1,0,0,0,0,0,0,0,55,0,0,0,6,6,2,12,0,0,1,1,12,33125,6,1,6,0,3,0,68,999,1,0,0,0,0,9,2016,9,2016,0,0,0,0,0,3,3,65,1,1,8,1,0,0,1,53,99,1,1,25,"888888888888","777777777777","777777777777",0,0
12,122792,1,1,1,12,12,18,20,33,0,1,0,12,1,55,35,55035,4,2010,"KMHDU4AD3AU8","K","M","H","D","U","4","A","D","3","A","U","8",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,12,33176,6,1,0,0,3,3,70,999,1,0,0,0,1,4,2014,4,2015,0,0,0,0,0,3,2,98,2,1,8,1,0,0,14,13,99,1,4,1,"777777777777","777777777777","777777777777",1,0
12,122793,1,1,1,23,12,13,21,33,0,1,0,12,2,12,471,12471,30,2002,"1FTYR44V22TA","1","F","T","Y","R","4","4","V","2","2","T","A",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,3,0,0,0,1,12,32169,6,1,0,0,3,3,69,999,2,0,0,0,1,2,2013,10,2014,0,0,0,0,0,2,4,45,1,1,8,1,0,0,1,13,99,1,4,1,"777777777777","777777777777","777777777777",1,0
12,122794,1,1,2,13,11,1,52,8,0,1,0,12,1,55,402,55402,14,2010,"KM8JU3ACXAU0","K","M","8","J","U","3","A","C","X","A","U","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,4,3,8,0,0,0,1,12,33810,6,1,0,0,3,0,75,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,8,1,0,0,1,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
12,122795,1,2,2,29,12,3,25,12,1,1,0,12,2,37,31,37031,4,2009,"2HGFA165X9H3","2","H","G","F","A","1","6","5","X","9","H","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,6,6,2,12,0,0,0,1,12,33060,6,1,0,0,3,3,70,999,1,0,0,1,5,3,2012,10,2014,0,0,0,0,0,3,4,70,1,1,8,2,0,0,1,53,99,1,1,25,"777777777777","777777777777","777777777777",1,0
12,122795,2,2,1,29,12,3,25,12,1,1,0,18,3,82,881,82881,66,2012,"1FUJGLDR5CSB","1","F","U","J","G","L","D","R","5","C","S","B",1,1,18,"121058","18121058",3,6,1,1,0,0,0,0,0,0,0,70,0,0,0,12,6,2,12,0,0,0,1,12,33647,6,1,6,3,3,3,75,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,70,1,1,8,2,0,0,1,51,99,1,1,24,"888888888888","777777777777","777777777777",0,0
12,122796,1,1,2,11,12,20,19,8,0,1,0,12,1,12,481,12481,31,2006,"1FTPW125X6FA","1","F","T","P","W","1","2","5","X","6","F","A",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,4,3,8,0,0,0,1,12,33919,6,1,0,0,3,0,73,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,50,1,1,8,1,0,0,1,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
12,122797,1,2,1,27,12,14,38,12,2,1,0,12,1,21,23,21023,4,1998,"1G3WS52K7WF3","1","G","3","W","S","5","2","K","7","W","F","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,12,0,0,0,1,12,34266,6,1,0,0,3,0,63,999,0,0,0,0,1,10,2014,10,2014,0,38,0,0,0,1,2,55,1,1,8,1,0,0,11,10,99,1,1,68,"777777777777","777777777777","777777777777",1,1
12,122797,2,2,1,27,12,14,38,12,2,1,0,12,3,12,881,12881,61,2015,"1FDUF4GT6FEA","1","F","D","U","F","4","G","T","6","F","E","A",0,0,88,"888888888","88888888888",2,1,96,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,12,33455,6,1,0,0,3,0,73,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,8,1,0,0,1,62,99,1,1,69,"777777777777","777777777777","777777777777",0,0
